ride_dist,ride_time,ride_speed,ride_id
4.401855098122138,0.14168095581520435,31.068784599840747,202409090
3.900290451474635,0.11484119994041542,33.96246689775337,202409091
7.841949209271562,0.23732740300192534,33.04274647630111,202409092
5.4017978216896925,0.19531574976335253,27.656744672329758,202409093
2.3375071561899654,0.07292124176990604,32.05522971709232,202409094
8.83611762227556,0.36744905995967364,24.047190713306755,202409095
3.5389271553062285,0.14659590620470944,24.14069565056203,202409096
8.793274699217058,0.3209565271374514,27.39708949882577,202409097
8.960391981398912,0.3691736013214583,24.271486231207092,202409098
1.4435079510764193,0.04830566990351309,29.882785063528086,202409099
3.8661459423776954,0.1497840432686992,25.811467349977825,2024090910
1.4445061632654177,0.043756770065559704,33.012175283988036,2024090911
4.554491879203335,0.13954381986182038,32.638434892446696,2024090912
2.7884148174995738,0.09459150687978621,29.478490294517613,2024090913
5.238102930755223,0.21733167348029264,24.101884676419274,2024090914
3.0234829486637893,0.09447400138697164,32.00333323746294,2024090915
0.47865009523588187,0.013712230093122115,34.90680159137403,2024090916
4.447513305242024,0.19021106303157748,23.381990691591266,2024090917
0.8374528119825686,0.024209067863757157,34.592526102018994,2024090918
5.082862054352969,0.14588272008987924,34.84211187741349,2024090919
1.1327493601049532,0.03315397674066156,34.16631944232793,2024090920
1.299958960889449,0.049517948815372484,26.252278052476324,2024090921
8.961450255211828,0.35264480889881494,25.412114481977685,2024090922
7.066719203829761,0.19515741486844793,36.21035464418971,2024090923
3.4197137380259512,0.10843906655718702,31.535809432871797,2024090924
5.421204743568789,0.1667271946447663,32.515419905669035,2024090925
4.4556589423511745,0.15960959052808696,27.915985045817777,2024090926
0.19722643227087167,0.005857319078835877,33.67179243888311,2024090927
7.485941320322977,0.3170568611842343,23.61072172468481,2024090928
1.5905733350331608,0.05281696442368135,30.114819213654037,2024090929
6.565528250807158,0.2184545822186611,30.054431379404175,2024090930
8.017462995385374,0.2615445810327716,30.654288319515146,2024090931
3.1524611826900206,0.1298650340805366,24.27490359518177,2024090932
6.691754927605764,0.1897753453432378,35.26145567277298,2024090933
2.0138950177452797,0.05927767919188526,33.973918095311824,2024090934
6.931259258117168,0.2716600842210289,25.51445597166839,2024090935
7.275061333924755,0.24325466904995782,29.90718066106537,2024090936
5.473216032190223,0.2042309724069892,26.799147884794177,2024090937
7.294095467327581,0.21163569009763059,34.465337410541245,2024090938
4.178036608317942,0.1239063188038799,33.719318341875514,2024090939
0.16926534272421523,0.0050955943491202,33.217978341121366,2024090940
2.5748041977927305,0.12009486783467954,21.439752124438492,2024090941
5.39198991443503,0.21508600581932039,25.068994581472147,2024090942
9.194063433805939,0.2840797770726918,32.364371475317355,2024090943
5.023647945522382,0.1403491775164364,35.79392508327352,2024090944
5.033779646170071,0.17027586615152687,29.562496200668615,2024090945
5.1153590859685565,0.19563379128994526,26.147625378210744,2024090946
5.120163883072227,0.17672548858602916,28.97241322708102,2024090947
8.75209064594165,0.3584668766467717,24.415339927113653,2024090948
7.846439189026477,0.2103994433236679,37.293060595012655,2024090949
5.586379609805162,0.16870063537698585,33.11415868305174,2024090950
6.553262008695687,0.25608512657892546,25.590170332192137,2024090951
9.306961455484672,0.2849353953280062,32.663409348532745,2024090952
8.594516799614723,0.2295862346790633,37.434808805627775,2024090953
0.3463532474583364,0.008921148282095333,38.82384156235407,2024090954
8.720167884336641,0.29861909129080344,29.201642288318073,2024090955
6.438732254716834,0.2372523606708707,27.138748952846004,2024090956
3.369777297560581,0.08733106948546741,38.586236461026495,2024090957
7.155867954466682,0.24066166709309797,29.73414104913723,2024090958
5.398378993725333,0.16600118663233493,32.52012291744544,2024090959
4.447825311270051,0.12445404388709952,35.73869656903208,2024090960
9.162849305528809,0.3297605992221642,27.786367829091894,2024090961
3.453582007066487,0.13400098881085176,25.772809870391093,2024090962
2.119177640120543,0.06466450446991187,32.771884011058766,2024090963
8.20815286870138,0.3965985158213758,20.696378179080867,2024090964
4.4163959579515915,0.19151813200160459,23.059936475960352,2024090965
7.058434601537758,0.26547532444942884,26.58791213901441,2024090966
